sender,recipient,time,keyword_flag,subject_len,sentiment
user2@company.com,user20@company.com,2023-01-09 13:08:00,1,12,0
user6@company.com,user14@company.com,2023-01-09 12:33:00,0,7,0
user8@company.com,user4@company.com,2023-01-10 18:51:00,0,7,0
user17@company.com,user4@company.com,2023-01-10 17:36:00,1,12,0
user9@company.com,user19@company.com,2023-01-10 09:20:00,0,7,0
user3@company.com,user4@company.com,2023-01-10 07:27:00,0,14,0
user19@company.com,user5@company.com,2023-01-10 07:39:00,0,7,0
user3@company.com,user20@company.com,2023-01-10 13:01:00,0,7,0
user15@company.com,user12@company.com,2023-01-10 09:15:00,0,7,0
user10@company.com,user7@company.com,2023-01-10 15:53:00,0,7,0
user13@company.com,user9@company.com,2023-01-10 17:03:00,1,7,0
user3@company.com,user6@company.com,2023-01-10 17:01:00,0,7,0
user4@company.com,user5@company.com,2023-01-10 14:59:00,0,7,0
user4@company.com,user5@company.com,2023-01-10 09:18:00,1,7,0
user6@company.com,user3@company.com,2023-01-10 08:31:00,1,7,0
user7@company.com,user14@company.com,2023-01-10 08:31:00,0,14,0
user14@company.com,user3@company.com,2023-01-10 14:40:00,0,14,0
user7@company.com,user15@company.com,2023-01-10 13:56:00,1,7,0
user15@company.com,user6@company.com,2023-01-10 09:19:00,0,14,0
user6@company.com,user20@company.com,2023-01-10 17:38:00,0,14,0
user4@company.com,user12@company.com,2023-01-10 12:30:00,0,7,0
user20@company.com,user18@company.com,2023-01-10 07:10:00,0,7,0
user9@company.com,user4@company.com,2023-01-10 10:38:00,0,14,0
user18@company.com,user1@company.com,2023-01-10 15:32:00,0,7,0
user7@company.com,user13@company.com,2023-01-10 08:57:00,0,7,0
user1@company.com,user12@company.com,2023-01-10 09:14:00,0,14,0
user5@company.com,user10@company.com,2023-01-10 11:30:00,0,7,0
user3@company.com,user13@company.com,2023-01-10 18:35:00,1,7,0
user15@company.com,user17@company.com,2023-01-10 13:32:00,1,12,0
user7@company.com,user10@company.com,2023-01-10 09:12:00,1,7,0
user13@company.com,user4@company.com,2023-01-10 16:50:00,0,7,0
user10@company.com,user6@company.com,2023-01-10 19:13:00,1,12,0
user14@company.com,user16@company.com,2023-01-10 13:38:00,1,7,0
user11@company.com,user4@company.com,2023-01-10 16:24:00,1,12,0
user7@company.com,user20@company.com,2023-01-10 12:23:00,0,14,0
user15@company.com,user6@company.com,2023-01-10 07:32:00,1,7,0
user19@company.com,user14@company.com,2023-01-10 11:38:00,0,7,0
user12@company.com,user14@company.com,2023-01-10 07:07:00,0,7,0
user11@company.com,user15@company.com,2023-01-10 19:11:00,1,7,0
user8@company.com,user3@company.com,2023-01-10 10:42:00,1,7,0
user12@company.com,user5@company.com,2023-01-10 19:20:00,0,14,0
user1@company.com,user12@company.com,2023-01-10 18:00:00,1,7,0
user7@company.com,user16@company.com,2023-01-10 16:50:00,1,7,0
user8@company.com,user19@company.com,2023-01-10 08:24:00,1,7,0
user20@company.com,user7@company.com,2023-01-10 15:13:00,0,14,0
user9@company.com,user3@company.com,2023-01-11 16:57:00,1,12,0
user14@company.com,user11@company.com,2023-01-11 12:12:00,0,7,0
user2@company.com,user17@company.com,2023-01-11 14:02:00,1,7,0
user14@company.com,user4@company.com,2023-01-11 08:28:00,0,7,0
user20@company.com,user11@company.com,2023-01-11 16:24:00,0,7,0
user19@company.com,user1@company.com,2023-01-11 11:01:00,0,7,0
user1@company.com,user16@company.com,2023-01-11 11:08:00,1,12,0
user2@company.com,user19@company.com,2023-01-11 15:02:00,1,7,0
user1@company.com,user4@company.com,2023-01-11 14:06:00,1,12,0
user10@company.com,user9@company.com,2023-01-11 12:48:00,1,7,0
user13@company.com,user3@company.com,2023-01-11 15:49:00,1,7,0
user16@company.com,user2@company.com,2023-01-11 13:19:00,1,12,0
user16@company.com,user4@company.com,2023-01-11 12:39:00,0,14,0
user1@company.com,user9@company.com,2023-01-11 07:52:00,0,14,0
user5@company.com,user4@company.com,2023-01-11 12:55:00,1,12,0
user8@company.com,user6@company.com,2023-01-11 08:12:00,1,7,0
user18@company.com,user1@company.com,2023-01-11 18:55:00,0,14,0
user9@company.com,user2@company.com,2023-01-11 08:03:00,1,7,0
user3@company.com,user10@company.com,2023-01-11 12:44:00,0,7,0
user13@company.com,user9@company.com,2023-01-11 18:10:00,0,7,0
user19@company.com,user15@company.com,2023-01-11 08:08:00,1,7,0
user5@company.com,user20@company.com,2023-01-11 13:40:00,1,12,0
user4@company.com,user18@company.com,2023-01-11 15:15:00,0,7,0
user16@company.com,user17@company.com,2023-01-11 11:20:00,1,12,0
user8@company.com,user3@company.com,2023-01-11 11:49:00,1,7,0
user3@company.com,user13@company.com,2023-01-11 15:53:00,0,7,0
user7@company.com,user3@company.com,2023-01-11 08:31:00,0,14,0
user7@company.com,user1@company.com,2023-01-11 17:13:00,1,12,0
user13@company.com,user7@company.com,2023-01-11 14:06:00,1,7,0
user7@company.com,user20@company.com,2023-01-11 19:33:00,0,7,0
user11@company.com,user10@company.com,2023-01-11 18:29:00,0,7,0
user17@company.com,user4@company.com,2023-01-11 09:14:00,1,7,0
user13@company.com,user16@company.com,2023-01-11 16:32:00,0,7,0
user13@company.com,user7@company.com,2023-01-11 08:17:00,1,12,0
user6@company.com,user11@company.com,2023-01-11 16:41:00,0,14,0
user5@company.com,user16@company.com,2023-01-11 08:47:00,0,14,0
user8@company.com,user1@company.com,2023-01-11 14:11:00,1,7,0
user1@company.com,user17@company.com,2023-01-11 17:33:00,1,12,0
user12@company.com,user9@company.com,2023-01-11 08:59:00,0,7,0
user3@company.com,user13@company.com,2023-01-11 13:13:00,0,7,0
user13@company.com,user18@company.com,2023-01-11 13:32:00,1,7,0
user2@company.com,user16@company.com,2023-01-11 11:23:00,0,14,0
user2@company.com,user14@company.com,2023-01-11 18:59:00,1,12,0
user7@company.com,user11@company.com,2023-01-11 10:25:00,0,7,0
user20@company.com,user9@company.com,2023-01-11 15:38:00,1,12,0
user17@company.com,user14@company.com,2023-01-11 08:43:00,0,14,0
user8@company.com,user4@company.com,2023-01-11 10:07:00,0,14,0
user2@company.com,user20@company.com,2023-01-12 11:15:00,0,14,0
user18@company.com,user4@company.com,2023-01-12 11:14:00,0,7,0
user13@company.com,user14@company.com,2023-01-12 13:06:00,0,7,0
user9@company.com,user17@company.com,2023-01-12 10:10:00,0,7,0
user12@company.com,user10@company.com,2023-01-12 18:38:00,1,7,0
user1@company.com,user5@company.com,2023-01-12 09:32:00,0,7,0
user16@company.com,user10@company.com,2023-01-12 18:15:00,0,7,0
user11@company.com,user3@company.com,2023-01-12 09:11:00,1,7,0
user15@company.com,user5@company.com,2023-01-12 07:42:00,1,12,0
user14@company.com,user11@company.com,2023-01-12 07:11:00,1,7,0
user3@company.com,user7@company.com,2023-01-12 17:48:00,0,14,0
user20@company.com,user12@company.com,2023-01-12 14:37:00,0,14,0
user16@company.com,user8@company.com,2023-01-12 14:07:00,0,14,0
user1@company.com,user20@company.com,2023-01-12 17:18:00,0,7,0
user17@company.com,user18@company.com,2023-01-12 09:48:00,0,7,0
user4@company.com,user5@company.com,2023-01-12 11:51:00,1,7,0
user15@company.com,user17@company.com,2023-01-12 18:22:00,0,7,0
user9@company.com,user17@company.com,2023-01-12 11:23:00,1,12,0
user1@company.com,user13@company.com,2023-01-12 11:45:00,1,7,0
user17@company.com,user16@company.com,2023-01-12 08:17:00,0,7,0
user1@company.com,user6@company.com,2023-01-12 13:54:00,0,7,0
user5@company.com,user13@company.com,2023-01-12 14:01:00,0,7,0
user19@company.com,user14@company.com,2023-01-12 12:13:00,0,14,0
user7@company.com,user14@company.com,2023-01-12 17:06:00,1,7,0
user18@company.com,user15@company.com,2023-01-12 15:11:00,1,7,0
user12@company.com,user11@company.com,2023-01-12 13:37:00,1,12,0
user9@company.com,user11@company.com,2023-01-12 10:02:00,0,7,0
user17@company.com,user11@company.com,2023-01-12 16:07:00,1,12,0
user15@company.com,user20@company.com,2023-01-12 19:50:00,1,7,0
user10@company.com,user4@company.com,2023-01-12 07:31:00,0,7,0
user15@company.com,user5@company.com,2023-01-12 15:18:00,0,7,0
user18@company.com,user6@company.com,2023-01-12 11:31:00,1,7,0
user3@company.com,user11@company.com,2023-01-12 07:29:00,0,14,0
user7@company.com,user11@company.com,2023-01-12 16:07:00,0,14,0
user16@company.com,user10@company.com,2023-01-12 07:27:00,1,7,0
user1@company.com,user3@company.com,2023-01-12 11:08:00,1,7,0
user10@company.com,user18@company.com,2023-01-12 17:49:00,0,7,0
user5@company.com,user3@company.com,2023-01-12 18:17:00,0,7,0
user7@company.com,user15@company.com,2023-01-12 16:58:00,0,14,0
user10@company.com,user8@company.com,2023-01-12 07:30:00,1,7,0
user8@company.com,user14@company.com,2023-01-12 13:25:00,0,14,0
user9@company.com,user11@company.com,2023-01-12 16:19:00,0,7,0
user19@company.com,user14@company.com,2023-01-12 17:56:00,1,7,0
user19@company.com,user5@company.com,2023-01-12 17:49:00,0,7,0
user9@company.com,user5@company.com,2023-01-12 13:35:00,0,7,0
user10@company.com,user11@company.com,2023-01-12 08:19:00,0,7,0
user15@company.com,user19@company.com,2023-01-12 09:24:00,1,12,0
user4@company.com,user6@company.com,2023-01-12 15:28:00,1,7,0
user17@company.com,user12@company.com,2023-01-12 14:22:00,1,12,0
user15@company.com,user14@company.com,2023-01-12 13:29:00,0,14,0
user18@company.com,user1@company.com,2023-01-12 19:26:00,0,14,0
user5@company.com,user11@company.com,2023-01-12 19:15:00,0,7,0
user17@company.com,user12@company.com,2023-01-12 09:39:00,0,7,0
user19@company.com,user10@company.com,2023-01-12 07:48:00,1,12,0
user5@company.com,user14@company.com,2023-01-12 17:00:00,1,12,0
user17@company.com,user15@company.com,2023-01-12 07:05:00,0,14,0
user9@company.com,user4@company.com,2023-01-12 12:38:00,0,14,0
user10@company.com,user20@company.com,2023-01-12 14:44:00,1,7,0
user2@company.com,user5@company.com,2023-01-13 18:37:00,0,7,0
user2@company.com,user8@company.com,2023-01-13 15:09:00,0,7,0
user16@company.com,user5@company.com,2023-01-13 10:57:00,0,7,0
user10@company.com,user11@company.com,2023-01-13 18:59:00,0,14,0
user16@company.com,user7@company.com,2023-01-13 08:04:00,0,14,0
user5@company.com,user4@company.com,2023-01-13 15:06:00,0,7,0
user7@company.com,user4@company.com,2023-01-13 14:01:00,0,7,0
user15@company.com,user13@company.com,2023-01-13 07:59:00,0,14,0
user10@company.com,user14@company.com,2023-01-13 14:11:00,0,7,0
user18@company.com,user9@company.com,2023-01-13 16:43:00,1,12,0
user20@company.com,user4@company.com,2023-01-13 13:09:00,0,14,0
user6@company.com,user5@company.com,2023-01-13 18:42:00,0,7,0
user6@company.com,user18@company.com,2023-01-13 18:44:00,0,7,0
user7@company.com,user17@company.com,2023-01-13 14:18:00,1,7,0
user4@company.com,user20@company.com,2023-01-13 14:23:00,1,7,0
user13@company.com,user14@company.com,2023-01-13 18:51:00,0,14,0
user15@company.com,user14@company.com,2023-01-13 13:09:00,0,14,0
user10@company.com,user16@company.com,2023-01-13 08:36:00,1,12,0
user1@company.com,user20@company.com,2023-01-13 11:02:00,0,7,0
user15@company.com,user2@company.com,2023-01-13 12:08:00,1,12,0
user15@company.com,user9@company.com,2023-01-13 07:10:00,1,7,0
user17@company.com,user18@company.com,2023-01-13 10:22:00,0,7,0
user13@company.com,user18@company.com,2023-01-13 08:11:00,0,7,0
user12@company.com,user20@company.com,2023-01-13 12:29:00,0,7,0
user9@company.com,user11@company.com,2023-01-13 13:04:00,1,12,0
user13@company.com,user17@company.com,2023-01-13 16:42:00,0,7,0
user19@company.com,user17@company.com,2023-01-13 19:42:00,0,7,0
user9@company.com,user5@company.com,2023-01-13 18:20:00,0,7,0
user19@company.com,user12@company.com,2023-01-13 16:39:00,1,12,0
user3@company.com,user2@company.com,2023-01-13 07:54:00,0,7,0
user8@company.com,user4@company.com,2023-01-13 17:06:00,1,12,0
user16@company.com,user11@company.com,2023-01-13 19:14:00,0,7,0
user4@company.com,user7@company.com,2023-01-13 18:57:00,1,12,0
user14@company.com,user3@company.com,2023-01-13 07:39:00,1,7,0
user4@company.com,user2@company.com,2023-01-13 18:04:00,1,12,0
user12@company.com,user1@company.com,2023-01-13 09:20:00,0,14,0
user15@company.com,user13@company.com,2023-01-13 09:40:00,0,7,0
user18@company.com,user7@company.com,2023-01-13 10:16:00,1,12,0
user15@company.com,user10@company.com,2023-01-13 10:12:00,0,7,0
user14@company.com,user18@company.com,2023-01-13 19:50:00,0,7,0
user3@company.com,user20@company.com,2023-01-13 07:40:00,0,14,0
user7@company.com,user2@company.com,2023-01-13 19:08:00,0,14,0
user12@company.com,user15@company.com,2023-01-13 16:34:00,0,14,0
user11@company.com,user6@company.com,2023-01-13 17:46:00,0,7,0
user16@company.com,user7@company.com,2023-01-13 10:36:00,1,12,0
user17@company.com,user12@company.com,2023-01-13 12:39:00,0,7,0
user5@company.com,user3@company.com,2023-01-13 14:27:00,1,12,0
user3@company.com,user20@company.com,2023-01-13 08:08:00,0,7,0
user10@company.com,user4@company.com,2023-01-13 08:31:00,0,7,0
user2@company.com,user19@company.com,2023-01-13 12:01:00,0,7,0
user10@company.com,user9@company.com,2023-01-13 13:45:00,1,7,0
user3@company.com,user7@company.com,2023-01-13 11:04:00,0,7,0
user19@company.com,user8@company.com,2023-01-13 15:59:00,0,7,0
user17@company.com,user10@company.com,2023-01-13 13:39:00,0,14,0
user18@company.com,user4@company.com,2023-01-13 16:30:00,1,7,0
user1@company.com,user3@company.com,2023-01-13 12:26:00,1,7,0
user7@company.com,user12@company.com,2023-01-13 19:03:00,0,7,0
user18@company.com,user11@company.com,2023-01-14 19:42:00,0,14,0
user8@company.com,user17@company.com,2023-01-14 08:51:00,0,7,0
user20@company.com,user2@company.com,2023-01-14 12:04:00,1,12,0
user20@company.com,user3@company.com,2023-01-14 15:30:00,0,7,0
user9@company.com,user2@company.com,2023-01-14 08:02:00,1,12,0
user17@company.com,user8@company.com,2023-01-14 17:22:00,1,12,0
user16@company.com,user10@company.com,2023-01-14 19:54:00,0,7,0
user1@company.com,user3@company.com,2023-01-14 07:49:00,0,7,0
user18@company.com,user13@company.com,2023-01-14 17:43:00,0,14,0
user18@company.com,user16@company.com,2023-01-14 07:24:00,1,12,0
user5@company.com,user15@company.com,2023-01-14 18:27:00,0,7,0
user5@company.com,user4@company.com,2023-01-14 14:07:00,0,7,0
user12@company.com,user13@company.com,2023-01-14 10:21:00,1,12,0
user2@company.com,user9@company.com,2023-01-14 10:05:00,0,7,0
user1@company.com,user9@company.com,2023-01-14 13:47:00,0,7,0
user19@company.com,user2@company.com,2023-01-14 19:00:00,0,7,0
user2@company.com,user4@company.com,2023-01-14 07:08:00,1,12,0
user6@company.com,user11@company.com,2023-01-14 07:20:00,1,7,0
user20@company.com,user8@company.com,2023-01-14 11:08:00,0,7,0
user13@company.com,user17@company.com,2023-01-14 17:07:00,0,14,0
user3@company.com,user10@company.com,2023-01-14 15:13:00,1,12,0
user12@company.com,user8@company.com,2023-01-14 14:45:00,1,7,0
user12@company.com,user19@company.com,2023-01-14 11:55:00,0,7,0
user17@company.com,user9@company.com,2023-01-14 12:44:00,0,7,0
user17@company.com,user4@company.com,2023-01-14 07:22:00,1,12,0
user20@company.com,user16@company.com,2023-01-14 11:05:00,0,7,0
user5@company.com,user18@company.com,2023-01-14 10:19:00,0,7,0
user7@company.com,user4@company.com,2023-01-14 12:46:00,0,7,0
user2@company.com,user9@company.com,2023-01-14 18:28:00,1,12,0
user4@company.com,user1@company.com,2023-01-14 14:53:00,0,14,0
user9@company.com,user10@company.com,2023-01-14 16:24:00,1,7,0
user3@company.com,user2@company.com,2023-01-14 11:54:00,0,7,0
user13@company.com,user17@company.com,2023-01-14 07:55:00,1,12,0
user13@company.com,user16@company.com,2023-01-14 07:14:00,0,7,0
user13@company.com,user6@company.com,2023-01-14 17:27:00,0,7,0
user2@company.com,user11@company.com,2023-01-14 07:34:00,1,7,0
user1@company.com,user12@company.com,2023-01-15 11:51:00,0,7,0
user7@company.com,user1@company.com,2023-01-15 12:46:00,0,7,0
user14@company.com,user15@company.com,2023-01-15 19:46:00,0,14,0
user4@company.com,user19@company.com,2023-01-15 13:46:00,1,7,0
user18@company.com,user15@company.com,2023-01-15 13:36:00,0,7,0
user17@company.com,user9@company.com,2023-01-15 09:24:00,1,12,0
user8@company.com,user5@company.com,2023-01-15 07:17:00,1,7,0
user3@company.com,user9@company.com,2023-01-15 19:34:00,1,7,0
user11@company.com,user20@company.com,2023-01-15 13:02:00,0,7,0
user9@company.com,user13@company.com,2023-01-15 11:42:00,1,7,0
user20@company.com,user1@company.com,2023-01-15 08:19:00,0,7,0
user11@company.com,user9@company.com,2023-01-15 09:28:00,1,12,0
user1@company.com,user16@company.com,2023-01-15 07:29:00,0,14,0
user12@company.com,user17@company.com,2023-01-15 17:54:00,0,7,0
user7@company.com,user15@company.com,2023-01-15 07:37:00,0,14,0
user9@company.com,user19@company.com,2023-01-15 12:04:00,1,12,0
user6@company.com,user10@company.com,2023-01-15 19:50:00,1,7,0
user9@company.com,user17@company.com,2023-01-15 09:14:00,0,7,0
user5@company.com,user2@company.com,2023-01-15 10:07:00,0,14,0
user6@company.com,user18@company.com,2023-01-15 14:37:00,1,7,0
user2@company.com,user19@company.com,2023-01-15 18:14:00,0,14,0
user9@company.com,user10@company.com,2023-01-15 07:43:00,1,7,0
user18@company.com,user2@company.com,2023-01-15 16:15:00,1,7,0
user4@company.com,user3@company.com,2023-01-15 15:28:00,0,14,0
user17@company.com,user3@company.com,2023-01-15 10:13:00,1,7,0
user19@company.com,user12@company.com,2023-01-15 17:26:00,0,14,0
user14@company.com,user10@company.com,2023-01-15 09:01:00,1,7,0
user20@company.com,user12@company.com,2023-01-15 12:26:00,1,7,0
user16@company.com,user10@company.com,2023-01-15 16:01:00,0,7,0
user12@company.com,user2@company.com,2023-01-15 11:59:00,0,7,0
user19@company.com,user1@company.com,2023-01-15 08:38:00,0,7,0
user11@company.com,user18@company.com,2023-01-15 18:49:00,0,7,0
user19@company.com,user12@company.com,2023-01-15 10:24:00,0,7,0
user2@company.com,user6@company.com,2023-01-15 13:48:00,0,14,0
user3@company.com,user9@company.com,2023-01-15 16:32:00,0,7,0
user18@company.com,user14@company.com,2023-01-15 15:46:00,0,14,0
user17@company.com,user2@company.com,2023-01-15 16:30:00,0,7,0
user17@company.com,user15@company.com,2023-01-15 12:17:00,0,7,0
user19@company.com,user10@company.com,2023-01-15 10:21:00,0,7,0
user12@company.com,user8@company.com,2023-01-15 14:20:00,0,14,0
user8@company.com,user16@company.com,2023-01-15 18:56:00,1,12,0
user12@company.com,user3@company.com,2023-01-15 12:35:00,0,7,0
user3@company.com,user13@company.com,2023-01-15 17:30:00,0,7,0
user8@company.com,user16@company.com,2023-01-15 19:26:00,0,7,0
user19@company.com,user5@company.com,2023-01-15 15:15:00,1,12,0
user19@company.com,user5@company.com,2023-01-15 16:16:00,1,7,0
user11@company.com,user12@company.com,2023-01-15 08:05:00,1,12,0
user14@company.com,user18@company.com,2023-01-15 09:36:00,1,12,0
user7@company.com,user6@company.com,2023-01-15 14:00:00,0,7,0
user4@company.com,user15@company.com,2023-01-15 11:48:00,0,7,0
user16@company.com,user4@company.com,2023-01-15 09:55:00,0,14,0
user14@company.com,user1@company.com,2023-01-15 18:10:00,0,14,0
user5@company.com,user18@company.com,2023-01-15 15:58:00,1,12,0
user14@company.com,user12@company.com,2023-01-15 09:25:00,0,7,0
user8@company.com,user11@company.com,2023-01-15 08:21:00,1,7,0
user19@company.com,user4@company.com,2023-01-15 18:02:00,0,14,0
user12@company.com,user16@company.com,2023-01-15 13:40:00,1,12,0
user14@company.com,user10@company.com,2023-01-15 19:30:00,0,7,0
user6@company.com,user20@company.com,2023-01-15 15:05:00,0,7,0
user1@company.com,user20@company.com,2023-01-16 16:23:00,1,12,0
user13@company.com,user11@company.com,2023-01-16 14:11:00,0,7,0
user19@company.com,user9@company.com,2023-01-16 19:06:00,0,7,0
user10@company.com,user17@company.com,2023-01-16 12:03:00,0,7,0
user17@company.com,user18@company.com,2023-01-16 16:32:00,1,12,0
user10@company.com,user12@company.com,2023-01-16 13:20:00,0,7,0
user5@company.com,user2@company.com,2023-01-16 18:56:00,0,7,0
user14@company.com,user18@company.com,2023-01-16 11:36:00,0,7,0
user11@company.com,user4@company.com,2023-01-16 12:18:00,0,7,0
user4@company.com,user11@company.com,2023-01-16 11:31:00,1,12,0
user8@company.com,user6@company.com,2023-01-16 11:58:00,1,7,0
user20@company.com,user4@company.com,2023-01-16 10:42:00,1,7,0
user5@company.com,user4@company.com,2023-01-16 10:35:00,0,7,0
user6@company.com,user1@company.com,2023-01-16 16:57:00,0,14,0
user18@company.com,user19@company.com,2023-01-16 19:12:00,0,14,0
user16@company.com,user1@company.com,2023-01-16 12:13:00,1,7,0
user19@company.com,user14@company.com,2023-01-16 18:28:00,0,7,0
user5@company.com,user16@company.com,2023-01-16 11:58:00,0,14,0
user4@company.com,user16@company.com,2023-01-16 13:31:00,1,7,0
user3@company.com,user6@company.com,2023-01-16 11:46:00,0,14,0
user12@company.com,user3@company.com,2023-01-16 18:50:00,0,7,0
user3@company.com,user12@company.com,2023-01-16 09:32:00,1,7,0
user9@company.com,user16@company.com,2023-01-16 17:47:00,0,7,0
user3@company.com,user12@company.com,2023-01-16 07:27:00,0,14,0
user17@company.com,user11@company.com,2023-01-16 10:53:00,0,7,0
user2@company.com,user1@company.com,2023-01-16 10:08:00,0,7,0
user13@company.com,user8@company.com,2023-01-16 17:12:00,1,7,0
user16@company.com,user5@company.com,2023-01-16 14:52:00,0,7,0
user16@company.com,user10@company.com,2023-01-16 09:12:00,0,14,0
user17@company.com,user7@company.com,2023-01-16 07:27:00,0,14,0
user16@company.com,user19@company.com,2023-01-16 16:13:00,0,7,0
user2@company.com,user15@company.com,2023-01-16 18:16:00,0,7,0
user13@company.com,user20@company.com,2023-01-16 10:40:00,1,7,0
user16@company.com,user18@company.com,2023-01-16 17:11:00,1,7,0
user8@company.com,user11@company.com,2023-01-16 17:31:00,1,12,0
user13@company.com,user12@company.com,2023-01-16 15:30:00,1,7,0
user4@company.com,user9@company.com,2023-01-16 08:56:00,1,7,0
user14@company.com,user16@company.com,2023-01-16 12:15:00,1,12,0
user4@company.com,user7@company.com,2023-01-16 14:20:00,0,14,0
user12@company.com,user14@company.com,2023-01-16 18:08:00,1,12,0
user16@company.com,user14@company.com,2023-01-16 17:15:00,0,14,0
user10@company.com,user9@company.com,2023-01-16 15:13:00,1,12,0
user2@company.com,user19@company.com,2023-01-16 19:20:00,1,7,0
user11@company.com,user15@company.com,2023-01-16 13:51:00,1,12,0
user14@company.com,user13@company.com,2023-01-16 11:58:00,0,14,0
user9@company.com,user17@company.com,2023-01-16 18:14:00,1,7,0
user2@company.com,user11@company.com,2023-01-16 14:26:00,0,7,0
user19@company.com,user6@company.com,2023-01-16 15:13:00,0,14,0
user20@company.com,user11@company.com,2023-01-16 09:38:00,0,7,0
user1@company.com,user2@company.com,2023-01-16 19:24:00,0,14,0
user11@company.com,user13@company.com,2023-01-16 19:49:00,0,7,0
user3@company.com,user2@company.com,2023-01-16 15:13:00,1,7,0
user18@company.com,user7@company.com,2023-01-16 09:53:00,0,7,0
user13@company.com,user8@company.com,2023-01-16 11:51:00,0,7,0
user12@company.com,user11@company.com,2023-01-16 13:13:00,0,7,0
user8@company.com,user1@company.com,2023-01-16 07:54:00,0,14,0
user17@company.com,user4@company.com,2023-01-16 15:25:00,1,12,0
user2@company.com,user7@company.com,2023-01-16 11:19:00,0,14,0
user8@company.com,user2@company.com,2023-01-17 11:47:00,0,14,0
user13@company.com,user14@company.com,2023-01-17 09:52:00,1,7,0
user3@company.com,user4@company.com,2023-01-17 08:32:00,1,12,0
user1@company.com,user2@company.com,2023-01-17 18:53:00,0,7,0
user20@company.com,user5@company.com,2023-01-17 08:47:00,0,7,0
user13@company.com,user7@company.com,2023-01-17 16:54:00,1,7,0
user11@company.com,user15@company.com,2023-01-17 15:47:00,0,14,0
user10@company.com,user9@company.com,2023-01-17 14:12:00,0,14,0
user9@company.com,user20@company.com,2023-01-17 14:24:00,1,7,0
user14@company.com,user3@company.com,2023-01-17 10:26:00,0,7,0
user9@company.com,user17@company.com,2023-01-17 11:58:00,0,7,0
user17@company.com,user8@company.com,2023-01-17 13:01:00,1,12,0
user13@company.com,user12@company.com,2023-01-17 19:34:00,0,14,0
user15@company.com,user8@company.com,2023-01-17 16:01:00,1,12,0
user8@company.com,user16@company.com,2023-01-17 12:30:00,0,7,0
user4@company.com,user11@company.com,2023-01-17 12:09:00,0,14,0
user4@company.com,user19@company.com,2023-01-17 09:13:00,1,12,0
user19@company.com,user8@company.com,2023-01-17 08:09:00,1,12,0
user20@company.com,user16@company.com,2023-01-17 15:46:00,0,7,0
user8@company.com,user2@company.com,2023-01-17 19:31:00,1,7,0
user14@company.com,user10@company.com,2023-01-17 18:21:00,0,7,0
user2@company.com,user12@company.com,2023-01-17 18:36:00,0,7,0
user14@company.com,user1@company.com,2023-01-17 11:44:00,0,7,0
user18@company.com,user16@company.com,2023-01-17 15:31:00,1,7,0
user8@company.com,user12@company.com,2023-01-17 14:45:00,1,12,0
user17@company.com,user19@company.com,2023-01-17 18:46:00,0,14,0
user4@company.com,user15@company.com,2023-01-17 18:04:00,1,12,0
user5@company.com,user1@company.com,2023-01-17 09:33:00,0,14,0
user6@company.com,user8@company.com,2023-01-17 14:55:00,0,14,0
user2@company.com,user15@company.com,2023-01-17 14:10:00,0,7,0
user16@company.com,user5@company.com,2023-01-17 18:55:00,0,7,0
user14@company.com,user13@company.com,2023-01-17 07:18:00,0,14,0
user14@company.com,user10@company.com,2023-01-17 18:59:00,1,7,0
user17@company.com,user11@company.com,2023-01-17 16:56:00,1,7,0
user19@company.com,user6@company.com,2023-01-17 09:18:00,0,7,0
user7@company.com,user13@company.com,2023-01-17 15:38:00,1,7,0
user16@company.com,user15@company.com,2023-01-17 10:59:00,1,7,0
user5@company.com,user7@company.com,2023-01-18 15:45:00,1,12,0
user1@company.com,user12@company.com,2023-01-18 13:11:00,0,7,0
user16@company.com,user3@company.com,2023-01-18 07:19:00,0,7,0
user7@company.com,user4@company.com,2023-01-18 15:29:00,1,7,0
user4@company.com,user2@company.com,2023-01-18 16:29:00,0,7,0
user6@company.com,user3@company.com,2023-01-18 12:40:00,0,7,0
user8@company.com,user13@company.com,2023-01-18 17:00:00,0,7,0
user9@company.com,user11@company.com,2023-01-18 13:37:00,1,7,0
user12@company.com,user14@company.com,2023-01-18 11:35:00,0,7,0
user7@company.com,user3@company.com,2023-01-18 16:09:00,0,14,0
user7@company.com,user10@company.com,2023-01-18 09:16:00,0,7,0
user4@company.com,user6@company.com,2023-01-18 19:33:00,0,7,0
user13@company.com,user11@company.com,2023-01-18 16:49:00,0,7,0
user20@company.com,user9@company.com,2023-01-18 19:47:00,0,7,0
user16@company.com,user7@company.com,2023-01-18 09:00:00,0,7,0
user7@company.com,user3@company.com,2023-01-18 19:39:00,0,7,0
user5@company.com,user7@company.com,2023-01-18 14:55:00,0,14,0
user11@company.com,user3@company.com,2023-01-18 07:08:00,0,7,0
user15@company.com,user14@company.com,2023-01-18 17:30:00,1,7,0
user10@company.com,user18@company.com,2023-01-18 19:07:00,0,7,0
user18@company.com,user13@company.com,2023-01-18 13:49:00,1,12,0
user16@company.com,user12@company.com,2023-01-18 11:53:00,0,7,0
user11@company.com,user18@company.com,2023-01-18 08:56:00,0,7,0
user7@company.com,user6@company.com,2023-01-18 17:53:00,1,7,0
user5@company.com,user15@company.com,2023-01-18 15:28:00,1,12,0
user9@company.com,user4@company.com,2023-01-18 15:57:00,1,12,0
